CRATER_ID,LAT_CIRC_IMG,LON_CIRC_IMG,LAT_ELLI_IMG,LON_ELLI_IMG,DIAM_CIRC_IMG,DIAM_CIRC_SD_IMG,DIAM_ELLI_MAJOR_IMG,DIAM_ELLI_MINOR_IMG,DIAM_ELLI_ECCEN_IMG,DIAM_ELLI_ELLIP_IMG,DIAM_ELLI_ANGLE_IMG,LAT_ELLI_SD_IMG,LON_ELLI_SD_IMG,DIAM_ELLI_MAJOR_SD_IMG,DIAM_ELLI_MINOR_SD_IMG,DIAM_ELLI_ANGLE_SD_IMG,DIAM_ELLI_ECCEN_SD_IMG,DIAM_ELLI_ELLIP_SD_IMG,ARC_IMG,PTS_RIM_IMG,LAY_NUMBER,LAY_MORPH1,LAY_MORPH2,LAY_MORPH3,LAY_NOTES,INT_MORPH1,INT_MORPH2,INT_MORPH3,CONF,NOTES,DEG_RIM,DEG_EJC,DEG_FLR,hasRd,numLE_1,isRampart_1,isCircle_1,numLE_2,isRampart_2,isCircle_2,numLE_3,isRampart_3,isCircle_3,isHu_1,ejc_shape_1,isHu_2,ejc_shape_2,isHu_3,ejc_shape_3,ejc_svg_1,ejc_svg_2,ejc_svg_3
03-1-009326,-18.07513563,189.0560658,-18.07519829,189.0560079,5.209835837,0.097693242,5.444869378,4.993378647,0.398704154,1.090417884,159.6477532,0.000259259,0.000292148,0.041319941,0.036649932,4.009964495,0.022270228,0.011512094,1,33,1,SLEPS,HuBL,,,Smp,,Floor Deposits,,,4,3,4,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
06-1-012311,11.43122753,301.480867,11.43101182,301.4810906,10.08287176,0.317448781,10.4901919,9.629944443,0.396591796,1.08933047,47.61861068,0.000687901,0.000687939,0.099179956,0.094989278,5.459162014,0.02903305,0.014883852,0.96075982,55,1,Rd/SLERS,HuBL,,,CpxUnc,,Floor Deposits,,,4,3,4,1,1,1,0,,,,,,,1,BL,,,,,BL_S,,
09-1-000961,62.13831527,44.01277543,62.13832444,44.01278431,4.58889194,0.048234913,4.657907151,4.519385984,0.242060846,1.03065044,93.60085335,0.000125425,0.000256955,0.018284247,0.017474987,5.978555563,0.021429113,0.005678883,1,57,1,SLEPS,SmSL,,,,,Floor Deposits,,,2,2,1,0,1,0,0,,,,,,,0,SL,,,,,SL_S,,
06-1-002162,38.73207805,317.7891566,38.73196245,317.7890825,7.047205221,0.149491811,7.301553571,6.740552773,0.384399304,1.083227714,75.89331771,0.000408754,0.000531707,0.059051046,0.061635577,4.899998908,0.027064482,0.013223353,1,42,1,SLEPS,HuSL,,,,Terraced,,,,4,3,4,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
04-1-010856,-73.66281509,262.7568634,-73.6628583,262.7567233,4.167327472,0.086894009,4.305373306,4.027822908,0.35323678,1.068908292,102.8905787,0.00023996,0.000790383,0.034569207,0.032190745,5.682044143,0.028069855,0.012109534,1,26,2,DLEPC/DLEPS,HuSL,,,Smp,,,,,4,3,4,0,2,0,1,2,0,0,2,0,1,1,SL,1,SL,,,SL_C,SL_S,
06-0-002680,11.83766418,356.9705501,11.83789896,356.9707058,17.33702998,0.332066487,17.9215725,16.7092263,0.361550086,1.072555496,164.2557522,0.000700613,0.000752448,0.106299365,0.100241615,4.058362703,0.020283559,0.009048403,1,107,2,DLERS,HuBL,,,CpxCPt,Terraced,,,,3,2,3,0,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
11-1-008864,-21.17871975,62.48815798,-21.17865766,62.48815251,9.79191483,0.155355434,10.06164706,9.513615065,0.325527492,1.057605021,39.64554837,0.000269173,0.000304257,0.041576791,0.040340441,3.323666132,0.016260772,0.006261802,1,61,1,SLERS,HuBL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
06-1-001156,40.76818212,315.6539447,40.76784806,315.6545654,30.82423285,0.696295104,31.40325295,30.22340363,0.271533201,1.039037606,162.3353479,0.000907065,0.001278652,0.139020879,0.127024706,5.578318007,0.020823201,0.006342555,0.85521561,153,3,Rd/MLERS,HuBL,,,CpxCPk,Gullies / Terraced,,,,3,3,4,1,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
14-1-010745,7.680966551,103.1970076,7.680993395,103.1970158,6.07930112,0.167186212,6.510037528,5.650362945,0.496658062,1.15214502,71.52585306,0.000340687,0.000316372,0.050044853,0.045581413,2.538144745,0.016902039,0.012838611,1,36,1,SLEPS,HuAm,,,,,Floor Deposits,,,3,3,3,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
05-1-001890,51.49919132,359.9477871,51.49921135,359.9477615,3.431959546,0.06137799,3.532782742,3.325984139,0.337116408,1.062176665,157.3800335,0.000153461,0.000252189,0.023089225,0.02224166,5.037321566,0.024584895,0.009932041,1,46,2,DLEPS,HuSL/SmSL,,,Smp,,Floor Deposits,,,2,2,1,0,2,0,0,2,0,0,,,,1,SL,0,SL,,,SL_S,SL_S,
07-1-018576,-27.05024671,309.8294636,-27.05023652,309.8294217,6.777442474,0.147245228,7.077717996,6.474819349,0.403867779,1.093114358,33.8119894,0.000301947,0.00036531,0.047898437,0.044618025,3.442599607,0.020014074,0.010557753,1,43,2,Rd/DLERS,HuSL,,,CpxCPk,Terraced,,,,2,2,2,1,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
09-1-000875,63.54402699,76.62658843,63.54399852,76.62661866,4.225016348,0.109677743,4.379229517,4.059362802,0.375164573,1.078797272,112.8393827,0.000248392,0.000540939,0.036509209,0.034674491,5.1398077,0.027337324,0.012876485,1,54,2,DLERS,SmSL,,,Smp,,,,,3,2,3,0,2,1,0,2,1,0,,,,0,SL,0,SL,,,SL_S,SL_S,
13-1-000214,68.99138021,98.1012926,68.99137614,98.1012613,4.044189088,0.036826457,4.12114082,3.966743693,0.271156253,1.03892289,119.0765006,9.17E-05,0.000253915,0.01357676,0.013148008,3.972430116,0.01596743,0.004855172,1,49,1,SLERS,SmSL,,,Smp,,Floor Deposits,,,3,3,3,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
15-1-003501,-4.283572433,174.6785566,-4.283402859,174.6784113,4.26993094,0.113223081,4.347270573,4.16284391,0.288179367,1.044303045,137.1207804,0.000397245,0.000401716,0.054022697,0.058729903,15.1500508,0.059821459,0.019633581,1,28,1,SLERS,SmAm,,,Smp,,Floor Deposits,,,2,2,2,0,1,1,0,,,,,,,0,Am,,,,,Am_S,,
14-1-010031,8.944940426,114.2075457,8.944929767,114.20753,6.745459246,0.183157658,7.103374605,6.387303331,0.437552626,1.112108544,139.8378484,0.00038091,0.000392133,0.057803944,0.053289925,3.635484902,0.021536151,0.012961042,1,39,1,SLEPS,HuBL,,,,Terraced,Slump Deposits,,,3,2,3,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
14-1-008765,13.02434558,102.2006123,13.02437848,102.2006268,4.473068637,0.095043394,4.509759853,4.41661338,0.202193557,1.021090022,78.99976567,0.00042382,0.000436133,0.059965565,0.060323325,31.99591087,0.090421125,0.019463875,1,27,1,SLERS,SmBL,,,Smp,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
02-1-006741,5.666784088,193.5041299,5.666712613,193.5041151,13.14278372,0.258024739,13.51134133,12.74716329,0.331538377,1.059948871,108.7627524,0.000540456,0.000523922,0.077762648,0.075368019,4.749413548,0.022152014,0.008745845,0.96306449,70,3,MLERS,HuBL,,,CpxSuPt,Terraced,Floor Deposits,,,3,3,3,0,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
05-1-001980,50.86526068,316.2854338,50.86518465,316.2857498,4.192396141,0.040096747,4.24546297,4.110526926,0.250113931,1.032826946,53.00952622,9.98E-05,0.000241734,0.014565926,0.02032432,6.414451026,0.02255668,0.006215782,0.79690105,45,1,SLERC,HuSL,,,Smp,,,,,4,3,4,0,1,1,1,,,,,,,1,SL,,,,,SL_C,,
10-1-010081,5.265647095,81.24777834,5.266121101,81.24828373,45.11529613,1.031673927,45.52650219,44.57342779,0.203545424,1.02138212,28.8875753,0.001003419,0.001014854,0.145045004,0.14640801,7.178630802,0.021549731,0.004673777,0.99233848,262,3,MLERS,HuBL,,,CpxCPk,Terraced / Gullies,Slump Deposits,,,3,2,3,0,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
11-0-003852,-18.98596051,1.608812833,-18.98595693,1.608797587,4.062823129,0.034609759,4.138181745,3.987886531,0.267056559,1.037687936,129.248405,0.000105099,0.000109538,0.015517554,0.014873643,4.687344785,0.018391853,0.005488189,1,26,1,SLERS,SmBL,,,Smp,, ,,,3,2,3,0,1,1,0,,,,,,,0,BL,,,,,BL_S,,
03-1-003970,-11.22521243,181.6119708,-11.22541057,181.6120544,8.584936626,0.250946734,8.844868908,8.282406379,0.350913064,1.067910521,36.63958503,0.000626469,0.00067041,0.095742059,0.091168236,7.692846774,0.038576728,0.01648654,1,53,1,SLERS,HuAm,,,CpxFF,Gullies,Slump Deposits,,,3,2,3,0,1,1,0,,,,,,,1,Am,,,,,Am_S,,
15-1-008452,-11.31466988,166.6665622,-11.31450194,166.6663363,14.41112972,0.415030157,14.84227778,13.93417725,0.344417378,1.065170732,166.9240906,0.000648228,0.000693896,0.097120732,0.093326594,5.043986669,0.023961726,0.009973804,1,87,1,SLERS,HuSL,,,CpxCPk,Terraced,Slump Deposits,,,3,3,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
03-1-008037,-17.57639234,183.9782371,-17.57635446,183.9782559,5.966551959,0.07485053,6.131879933,5.793281533,0.327703396,1.058446737,84.69498542,0.000177532,0.000181904,0.025678443,0.025404566,3.500707856,0.016516103,0.006417939,1,36,1,SLEPC,HuSL,,,CPk,,,,,4,3,4,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
11-0-004630,-17.06953258,42.40706661,-17.0695404,42.40707383,7.029247554,0.080397639,7.151951763,6.904469024,0.26078659,1.035843848,133.5919744,0.00020865,0.000217254,0.031100399,0.030051356,5.610543951,0.021987651,0.006373045,1,44,1,SLEPS,HuBL,,,Smp,,Floor Deposits,,,4,3,3,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
14-1-001431,35.82674562,138.3291934,35.82676199,138.3291962,8.859303444,0.115396537,9.07622892,8.64533249,0.304461231,1.04984151,29.33724742,0.00025187,0.000330337,0.0389579,0.036675951,4.075072415,0.017984374,0.006335757,0.96162724,56,2,Rd/DLEPS,HuSL,,,CpxFF,Gullies,Slump Deposits,,,4,3,4,1,2,0,0,2,0,0,,,,1,SL,1,SL,,,SL_S,SL_S,
01-1-001455,56.22446872,225.3263544,56.22446742,225.3263728,4.115494345,0.033144043,4.14062642,4.089561719,0.156566639,1.012486595,63.42404217,9.22E-05,0.000162583,0.01342181,0.012885174,12.27847255,0.028164627,0.004576896,1,55,1,SLERS,HuSL,,,,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
07-1-013462,-19.97556198,315.0728802,-19.97556347,315.0728839,3.773933982,0.054535183,3.844353354,3.703695379,0.268025571,1.037977739,34.26344327,0.000165451,0.000189029,0.026101881,0.024824411,8.003883167,0.033038998,0.00990301,1,24,1,SLERS,HuBL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
15-1-025679,-24.67010881,99.93024471,-24.67012334,99.93018137,11.48366478,0.124920997,11.53454159,11.42086317,0.140049366,1.009953575,103.4077574,0.000328124,0.000352955,0.047214757,0.045912809,19.71472907,0.040162673,0.005794394,1,76,1,SLERC,HuSL,,,CpxUnc,Gullies,Floor Deposits,,,4,2,3,0,1,1,1,,,,,,,1,SL,,,,,SL_C,,
11-0-007444,-9.209590834,85.75566561,-9.20972413,85.75588805,10.27577977,0.225147625,10.7754692,9.724751738,0.430711091,1.108045685,31.61973405,0.000351658,0.000349331,0.050210902,0.049964558,2.272695893,0.013116579,0.007685633,0.95568967,62,1,SLERS,HuSL,,,CpxFF,,Floor Deposits,,,3,2,2,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
15-1-015134,-15.76660455,158.9569097,-15.76670843,158.9568756,4.138849124,0.063744819,4.271542857,4.009928668,0.344587592,1.065241607,24.29593087,0.000199431,0.000229402,0.032004233,0.029231117,5.411403724,0.026734159,0.011135521,1,28,1,SLERS,SmAm,,,Smp,,,,,3,2,3,0,1,1,0,,,,,,,0,Am,,,,,Am_S,,
14-1-007840,14.54344703,98.43887966,14.5434127,98.43881771,13.11894698,0.149234776,13.21392733,13.01494277,0.172889084,1.015288931,131.5838244,0.000347481,0.000423654,0.053309642,0.051022531,13.87346091,0.031564883,0.005711376,0.8707698,67,2,DLERS,HuSL,,,CpxCPt,,Slump Deposits,,,4,3,4,0,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
14-1-011984,4.590174931,106.7810678,4.590312003,106.7810644,12.19824022,0.32801166,12.8666997,11.52360308,0.444831014,1.116551795,149.6091047,0.000542534,0.000585774,0.085350363,0.078070081,2.83135101,0.017097308,0.010586671,1,73,3,MLERS,HuBL,,,CpxUnc,,Slump Deposits / Floor Deposits,,,4,3,3,0,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
07-1-001749,-2.802405639,278.7525025,-2.802397234,278.7526951,8.792941302,0.119210497,8.953306354,8.603466834,0.276804623,1.040662622,16.80093446,0.000403503,0.000398874,0.056773547,0.058158289,7.902424937,0.030918321,0.009645375,1,54,1,SLERS,HuSL,,Lobe is partially (~60%) removed by a valley.,CpxFF,,Floor Deposits,,,2,2,2,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
01-1-002401,45.37230529,218.4318127,45.37229445,218.4318285,6.368321229,0.081969285,6.60777156,6.132850068,0.372264138,1.077438954,34.82618852,6.99E-05,0.000100272,0.010536343,0.009988254,0.98947297,0.005274219,0.002455768,1,90,1,SLERS,HuBL,,,,,,,,3,2,2,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
14-1-003762,27.74916085,179.6539569,27.74919506,179.6539399,4.45641897,0.084439276,4.644846976,4.249494596,0.403717588,1.093035153,52.64638549,0.000237026,0.000287744,0.036310672,0.035855923,4.154038002,0.023847601,0.01257259,1,29,1,SLERS/Rd,HuBL,,,,,Floor Deposits,,,3,2,2,1,1,1,0,,,,,,,1,BL,,,,,BL_S,,
06-1-016036,5.035786746,277.6312935,5.036008609,277.6312687,3.118163258,0.104432907,3.183495331,3.013263446,0.322625382,1.056494192,122.1881816,0.000659511,0.000646342,0.08985251,0.093269675,26.76072837,0.116324235,0.044255788,1,19,1,SLEPS,SmAm,,,Smp,,,,,4,3,4,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
14-1-001702,34.12861024,118.5563428,34.12871648,118.5563149,4.4808983,0.105746091,4.629257256,4.301275952,0.369702105,1.076252096,107.4716468,0.000274978,0.000346979,0.039387839,0.041551019,5.89359796,0.030060609,0.013854528,1,29,1,SLEPS,SmSL,,,Smp,,,,,4,3,4,0,1,0,0,,,,,,,0,SL,,,,,SL_S,,
01-1-002119,49.15764199,243.6228684,49.15741141,243.6228669,3.30760752,0.045199125,3.418937376,3.224868331,0.332120322,1.060178905,80.75111107,7.73E-05,9.36E-05,0.011813514,0.009115454,2.252368656,0.011958825,0.004732836,0.86416984,40,1,SLEPS,HuBL,,,Smp,,,,,1,2,1,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
14-1-001303,37.28626541,90.65144578,37.28634106,90.65152764,3.834821704,0.072540528,3.930974473,3.710372387,0.330285526,1.059455511,90.07574566,0.000225774,0.000302753,0.032439957,0.036004495,7.073385768,0.0343603,0.013495677,1,27,1,SLEPC,HuSL,,,Smp,,Floor Deposits,,,4,3,2,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
15-1-013404,-13.77346402,104.2241748,-13.77347117,104.2242414,9.032970385,0.187264244,9.392266592,8.659248407,0.387296696,1.084651479,91.13558582,0.000330576,0.000324251,0.048008311,0.046144654,2.960514961,0.016205888,0.008009165,1,57,1,SLERS,HuSL,,,CpxCPt,Terraced,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
14-1-009114,12.02963716,133.5071868,12.02972284,133.5071714,5.947429667,0.113790645,6.151681434,5.731163135,0.363378159,1.073373989,135.4584914,0.000257323,0.000274839,0.038830549,0.037964279,4.195596066,0.021855599,0.00982143,1,36,1,SLERS,HuSL,,,Smp,,Floor Deposits,,,4,3,3,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
10-0-000788,11.21370206,3.040912732,11.21370097,3.040919802,6.245198184,0.073250941,6.275757478,6.206839213,0.14779287,1.011103601,100.0626557,0.000252907,0.000258425,0.036304635,0.03676296,25.23965824,0.054795961,0.008371225,0.93731308,37,1,SLEPS,HuAm,,,Smp,,,,,3,2,4,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
10-0-010318,30.13476581,4.298734498,30.13478199,4.298782848,8.126121903,0.134059214,8.310665459,7.930468685,0.299003719,1.047941274,38.23670193,0.000312551,0.000374847,0.046561783,0.045267614,5.728368374,0.024358106,0.008381677,1,53,2,DLERS,HuSL,,,CpxSuPt,,,,,2,2,3,0,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
04-1-007238,-57.36523302,230.6327848,-57.36525234,230.6328165,4.621576399,0.122470776,4.844689691,4.327715786,0.449479582,1.119456529,96.58227839,0.000310854,0.00060312,0.043668589,0.047610116,4.248563661,0.025249049,0.015921233,1,39,1,SLERC,HuSL,,,Smp,,,,,2,2,1,0,1,1,1,,,,,,,1,SL,,,,,SL_C,,
05-1-000827,62.08782726,351.7471489,62.08784084,351.7472366,8.516322144,0.119507303,8.758730886,8.269675552,0.329476786,1.059138394,34.91055416,0.000130927,0.0002828,0.019262727,0.018720923,1.843806149,0.008539516,0.003342845,1,106,1,SLERS,SmSL,,,CPt,,,,,4,3,3,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
03-1-020628,-32.60473628,211.360082,-32.60463346,211.360304,7.952608453,0.194799113,8.275594968,7.618141591,0.390612609,1.086301018,22.01670898,0.000384187,0.000494563,0.059161812,0.055613417,4.20091025,0.022166764,0.01109939,1,53,2,Rd/DLERS,HuBL,,,CpxFF,,Floor Deposits,,,4,2,2,1,2,1,0,2,1,0,,,,1,BL,1,BL,,,BL_S,BL_S,
15-1-042771,-41.58815501,127.248547,-41.58815013,127.2486348,3.572455858,0.086904503,3.746897578,3.397048671,0.421927204,1.102986133,39.6562751,0.000198593,0.000285163,0.030755527,0.028844892,4.001040953,0.023007596,0.013026236,1,26,1,SLEPS,SmSL,,,Smp,,,,,2,2,1,0,1,0,0,,,,,,,0,SL,,,,,SL_S,,
01-1-000036,76.42308821,265.2099041,76.42306916,265.2096653,10.68219825,0.201300117,10.89281662,10.45346498,0.281142856,1.042029284,76.99218464,0.00027832,0.001156101,0.040522411,0.039671517,4.208219348,0.01740837,0.005537643,1,128,2,DLERS,SmSL,,,CpxFF,,,,,4,3,4,0,2,1,0,2,1,0,,,,0,SL,0,SL,,,SL_S,SL_S,
15-1-003691,-5.62462681,169.5505588,-5.62453976,169.5511563,11.92357955,0.599886624,13.07452628,10.82442017,0.560873492,1.207873131,172.462761,0.000813397,0.000979455,0.144736226,0.118881072,2.602576279,0.019056535,0.018835312,0.95767856,73,1,Rd/SLERC,HuSL,,,CpxCPt,Terraced,Slump Deposits,,,2,3,3,1,1,1,1,,,,,,,1,SL,,,,,SL_C,,
06-1-001355,40.77716432,285.5535984,40.77726262,285.5535292,11.35723598,0.27234424,11.67645809,11.03579224,0.326689175,1.058053453,20.02999805,0.000510137,0.000731792,0.083351048,0.075180635,5.399155824,0.026980706,0.01044025,0.97155249,72,1,SLEPS,SmBL,,,CpxFF,,,,,2,2,2,0,1,0,0,,,,,,,0,BL,,,,,BL_S,,
06-0-003218,6.508720025,346.7922725,6.509078649,346.7918756,51.81643563,0.917876044,52.21733519,51.22640848,0.193891235,1.01934406,98.5143017,0.001035705,0.001090374,0.150518354,0.162725756,7.030172701,0.021291523,0.004372475,0.93283814,298,3,Rd/MLERS,HuBL,,,CpxUnc,,Floor Deposits,,,2,2,1,1,3,1,0,3,1,0,3,1,0,1,BL,1,BL,1,BL,BL_S,BL_S,BL_S
07-0-003137,-32.71168606,339.6549423,-32.71167002,339.6549649,6.161641816,0.166291205,6.367869471,5.951633531,0.355608579,1.06993642,169.5482381,0.000399767,0.000514388,0.062831866,0.057462343,6.798609324,0.033911311,0.014770348,1,41,1,SLEPS,SmBL,,,Smp,,Floor Deposits,,,2,2,2,0,1,0,0,,,,,,,0,BL,,,,,BL_S,,
14-1-006571,17.89542688,119.0144299,17.89554558,119.014437,4.721326578,0.084852478,4.85946476,4.564981692,0.342822765,1.064509145,72.72365624,0.000253706,0.000271719,0.036710162,0.037404152,5.935061958,0.028688094,0.011863683,1,29,1,SLERS,HuBL,,,Smp,,Floor Deposits,,,4,3,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
15-1-028908,-27.37555071,113.413614,-27.37557564,113.4135408,7.865039801,0.124459013,8.181806862,7.547850187,0.385958129,1.083991688,113.8806753,0.000195127,0.000214986,0.028553928,0.027201177,2.077719089,0.01106179,0.005438053,1,51,1,SLERS,HuSL,,,CpxCPk,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
16-1-002137,-47.23664031,173.6777102,-47.2366423,173.6777445,3.445800122,0.050057044,3.459977063,3.423141799,0.145529589,1.010760659,53.93522315,0.000222638,0.000351439,0.032846469,0.034644977,42.00924529,0.093331241,0.014025661,1,27,1,SLEPC,HuSL,,,Smp,,Floor Deposits,,,4,3,3,0,1,0,1,,,,,,,1,SL,,,,,SL_C,,
03-1-028405,-40.95509904,257.1281873,-40.95492784,257.1280915,5.041941404,0.167944119,5.301002708,4.700516952,0.462302589,1.127748876,103.5087725,0.00037641,0.000521471,0.052809049,0.057275157,4.449262933,0.02676851,0.017749566,1,36,1,SLEPS,SmAm,,,Smp,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
11-0-010760,-1.669079184,7.536619824,-1.669052284,7.536710871,8.450033748,0.131201196,8.591724746,8.289265152,0.262997901,1.036488107,46.47971634,0.000319453,0.000315728,0.045416937,0.046146038,7.185193716,0.027170823,0.007956976,1,51,1,SLEPS,HuSL,,,Smp,,Floor Deposits,,,3,2,3,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
06-0-000728,25.89512228,351.5314379,25.89502601,351.5306359,10.86307782,0.207772627,11.38444855,10.26326813,0.432744743,1.109242047,103.900254,0.000292683,0.000331316,0.043391506,0.044489002,1.717276804,0.010840582,0.006402703,0.91580099,67,1,SLERS,HuSL,,,CpxSuPt,Terraced,Ejecta Deposits,,,3,2,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
10-0-000383,6.38912598,7.029750881,6.389160106,7.029791358,8.722893258,0.144392664,9.042748783,8.403351672,0.369346556,1.076088344,139.3368153,0.000214824,0.000216726,0.032085378,0.030535532,2.269742485,0.011874806,0.005465179,1,53,1,SLERS,HuBL,,,CpxCPk,,Floor Deposits,,,3,2,3,0,1,1,0,,,,,,,1,BL,,,,,BL_S,,
09-2-000085,64.78533,64.64315682,64.78535932,64.64326577,2.445004187,0.057364807,2.508450316,2.345428975,0.354618357,1.069505981,78.84680216,0.000177122,0.000479688,0.025241594,0.031341234,7.761036321,0.041239182,0.017890435,1,27,1,SLEPS,HuAm,,,Smp,,Floor Deposits,,,,,,0,1,0,0,,,,,,,1,Am,,,,,Am_S,,
10-0-002933,6.882174133,18.03442733,6.882712724,18.03460335,36.75297821,0.92302582,37.36801339,36.09158076,0.259133285,1.035366493,39.96372379,0.00108615,0.001241232,0.172737843,0.151517856,6.438622233,0.022479257,0.006465282,0.91007054,199,1,Rd/SLERS,HuBL,,,CpxCPt,Terraced,Ejecta Deposits / Floor Deposits,,,2,2,2,1,1,1,0,,,,,,,1,BL,,,,,BL_S,,
06-1-004631,31.85665444,300.8097042,31.85621199,300.8148724,6.426020604,0.096536148,6.460217193,5.759188736,0.4530496,1.121723473,89.88428493,0.000391962,0.001147901,0.037376132,0.131632411,4.082907398,0.041359032,0.026446825,0.66010582,25,1,SLERS,HuSL,,,,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
10-1-001957,36.89545068,81.2123737,36.89573083,81.21246242,3.351894294,0.148107579,3.568650512,3.049614164,0.519358129,1.170197382,67.69122465,0.000427724,0.000549344,0.058637514,0.063720644,5.847443848,0.037376067,0.031105551,1,24,1,SLEPS,HuSL,,,Smp,,Floor Deposits,,,3,2,1,0,1,0,0,,,,,,,1,SL,,,,,SL_S,,
07-1-013039,-19.67523396,287.6385617,-19.67524958,287.6385465,5.043679919,0.078185224,5.099484595,4.989786226,0.20630212,1.021984583,172.5213904,0.000237413,0.000269582,0.037469037,0.033544845,15.12844863,0.046219404,0.010177968,1,37,1,SLERS,HuSL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,1,SL,,,,,SL_S,,
11-1-016256,-35.23624086,72.36296184,-35.23624683,72.36292421,6.176801169,0.070028538,6.26195214,6.084380247,0.236453829,1.029184878,80.46024577,0.000153907,0.00018975,0.022149802,0.02255338,5.935159287,0.020457262,0.005273198,1,41,1,SLEPS,SmAm,,,Smp,,,,,3,2,2,0,1,0,0,,,,,,,0,Am,,,,,Am_S,,
15-1-042015,-39.9602193,147.2448379,-39.96020177,147.2448378,3.684646197,0.061619866,3.731675871,3.625512732,0.236831195,1.029282241,80.42552575,0.000232036,0.000310868,0.033616368,0.035475027,14.73484011,0.053008869,0.013689604,1,27,1,SLEPC,SmSL,,,Smp,,Floor Deposits,,,4,2,2,0,1,0,1,,,,,,,0,SL,,,,,SL_C,,
16-1-000338,-45.66631403,129.6285795,-45.66651653,129.6284579,20.49208548,0.385464594,20.63457089,20.27496661,0.185878547,1.017736369,142.0665223,0.000690797,0.001060902,0.104522759,0.102808455,13.58001192,0.037226938,0.007294449,1,155,2,Rd/DLERS,HuSL,,,CpxFF,Terraced / Gullies,Floor Deposits / Slump Deposits,,,2,2,2,1,2,1,0,2,1,0,,,,1,SL,1,SL,,,SL_S,SL_S,
14-1-008853,11.51171172,92.89825878,11.51182134,92.89820429,7.677424198,0.147432615,7.870915504,7.456049589,0.320373593,1.055641518,71.87305575,0.00039259,0.00040725,0.057250849,0.057443836,6.468239318,0.029677682,0.011185002,1,47,1,SLEPS,HuBL,,,,,Slump Deposits,,,3,3,3,0,1,0,0,,,,,,,1,BL,,,,,BL_S,,
06-1-005998,28.00171428,311.7110929,28.0017058,311.7110988,3.714489903,0.056239407,3.774453077,3.648123326,0.256552427,1.034628695,50.92702356,0.000208137,0.000252331,0.03125039,0.03121241,11.61738938,0.043352725,0.012318167,1,24,1,SLERS,SmSL,,,Smp,,,,,4,3,4,0,1,1,0,,,,,,,0,SL,,,,,SL_S,,
01-3-000325,66.16104342,181.8928988,66.16108933,181.8927572,2.289674005,0.045680723,2.360486445,2.208140609,0.353432626,1.068992815,162.0680825,0.000249535,0.000641588,0.037047039,0.037118666,11.31177671,0.056941495,0.024584414,1,15,2,DLERC,SmSL,,,Smp,,Floor Deposits,,,,,,0,2,1,1,2,1,1,,,,0,SL,0,SL,,,SL_C,SL_C,
